payment_id,order_id,payment_date,payment_status
12891,12891,2024-04-24,Refunded
12892,12892,2024-09-14,Pending
12893,12893,2024-09-07,Pending
12894,12894,2024-12-17,Refunded
12895,12895,2024-12-08,Pending
12896,12896,2024-12-11,Pending
12897,12897,2024-06-03,Refunded
12898,12898,2024-01-20,Refunded
12899,12899,2024-06-22,Refunded
12900,12900,2024-03-06,Refunded
12901,12901,2024-07-24,Refunded
12902,12902,2024-09-12,Paid
12903,12903,2024-04-09,Pending
12904,12904,2024-07-25,Refunded
12905,12905,2024-02-29,Refunded
12906,12906,2024-12-12,Pending
12907,12907,2024-07-27,Paid
12908,12908,2024-08-17,Paid
12909,12909,2024-05-14,Refunded
12910,12910,2024-07-21,Pending
12911,12911,2024-11-20,Refunded
12912,12912,2024-03-25,Paid
12913,12913,2024-12-18,Pending
12914,12914,2024-09-26,Paid
12915,12915,2024-04-11,Refunded
12916,12916,2024-07-02,Refunded
12917,12917,2024-11-25,Paid
12918,12918,2024-06-11,Refunded
12919,12919,2024-01-26,Refunded
12920,12920,2024-07-20,Paid
12921,12921,2024-11-15,Pending
12922,12922,2024-06-10,Pending
12923,12923,2024-09-02,Refunded
12924,12924,2024-06-11,Paid
12925,12925,2024-10-19,Pending
12926,12926,2024-09-26,Paid
12927,12927,2024-07-18,Pending
12928,12928,2024-09-04,Refunded
12929,12929,2024-06-06,Pending
12930,12930,2024-06-05,Refunded
12931,12931,2024-04-17,Refunded
12932,12932,2024-01-13,Pending
12933,12933,2024-09-22,Paid
12934,12934,2024-06-03,Refunded
12935,12935,2024-03-19,Refunded
12936,12936,2024-01-25,Pending
12937,12937,2024-11-29,Refunded
12938,12938,2024-04-23,Refunded
12939,12939,2024-05-22,Pending
12940,12940,2024-07-09,Pending
12941,12941,2024-02-21,Refunded
12942,12942,2024-03-28,Refunded
12943,12943,2024-04-14,Refunded
12944,12944,2024-09-07,Paid
12945,12945,2024-03-09,Paid
12946,12946,2024-04-25,Paid
12947,12947,2024-09-14,Pending
12948,12948,2024-08-12,Paid
12949,12949,2024-11-26,Refunded
12950,12950,2024-11-19,Pending
12951,12951,2024-09-27,Pending
12952,12952,2024-02-23,Pending
12953,12953,2024-03-27,Paid
12954,12954,2024-06-15,Paid
12955,12955,2024-03-23,Pending
12956,12956,2024-10-20,Pending
12957,12957,2024-04-01,Pending
12958,12958,2024-07-19,Paid
12959,12959,2024-02-05,Paid
12960,12960,2024-03-11,Pending
12961,12961,2024-03-24,Paid
12962,12962,2024-08-25,Paid
12963,12963,2024-01-19,Paid
12964,12964,2024-05-24,Refunded
12965,12965,2024-02-09,Paid
12966,12966,2024-09-09,Refunded
12967,12967,2024-04-21,Refunded
12968,12968,2024-06-03,Refunded
12969,12969,2024-11-15,Paid
12970,12970,2024-11-18,Paid
12971,12971,2024-09-14,Refunded
12972,12972,2024-03-18,Paid
12973,12973,2024-07-09,Paid
12974,12974,2024-04-13,Paid
12975,12975,2024-01-29,Paid
12976,12976,2024-09-08,Refunded
12977,12977,2024-05-08,Paid
12978,12978,2024-02-08,Refunded
12979,12979,2024-02-21,Refunded
12980,12980,2024-08-14,Refunded
12981,12981,2024-11-21,Paid
12982,12982,2024-12-29,Pending
12983,12983,2024-01-11,Pending
12984,12984,2024-02-28,Refunded
12985,12985,2024-06-03,Pending
12986,12986,2024-08-15,Pending
12987,12987,2024-11-19,Paid
12988,12988,2024-10-25,Paid
12989,12989,2024-12-22,Refunded
12990,12990,2024-07-01,Refunded
12991,12991,2024-06-09,Pending
12992,12992,2024-10-12,Refunded
12993,12993,2024-10-13,Paid
12994,12994,2024-11-09,Refunded
12995,12995,2024-10-20,Pending
12996,12996,2024-04-21,Paid
12997,12997,2024-01-18,Refunded
12998,12998,2024-08-05,Paid
12999,12999,2024-07-01,Paid
13000,13000,2024-05-15,Refunded
13001,13001,2024-06-14,Paid
13002,13002,2024-03-19,Paid
13003,13003,2024-07-25,Paid
13004,13004,2024-07-09,Paid
13005,13005,2024-06-03,Paid
13006,13006,2024-04-07,Paid
13007,13007,2024-08-08,Pending
13008,13008,2024-08-13,Refunded
13009,13009,2024-04-17,Refunded
13010,13010,2024-09-19,Refunded
13011,13011,2024-10-12,Paid
13012,13012,2024-09-21,Pending
13013,13013,2024-08-15,Paid
13014,13014,2024-01-23,Refunded
13015,13015,2024-01-14,Refunded
13016,13016,2024-05-29,Refunded
13017,13017,2024-09-27,Pending
13018,13018,2024-04-24,Paid
13019,13019,2024-06-21,Paid
13020,13020,2024-01-02,Paid
13021,13021,2024-02-17,Refunded
13022,13022,2024-10-15,Pending
13023,13023,2024-09-15,Paid
13024,13024,2024-01-12,Pending
13025,13025,2024-09-07,Refunded
13026,13026,2024-04-13,Paid
13027,13027,2024-07-28,Refunded
13028,13028,2024-07-30,Paid
13029,13029,2024-11-28,Pending
13030,13030,2024-04-26,Refunded
13031,13031,2024-05-29,Refunded
13032,13032,2024-03-21,Pending
13033,13033,2024-11-02,Refunded
13034,13034,2024-02-26,Pending
13035,13035,2024-06-19,Refunded
13036,13036,2024-05-13,Pending
13037,13037,2024-06-13,Pending
13038,13038,2024-10-21,Refunded
13039,13039,2024-10-06,Refunded
13040,13040,2024-12-06,Paid
13041,13041,2024-10-01,Pending
13042,13042,2024-02-19,Refunded
13043,13043,2024-06-22,Refunded
13044,13044,2024-10-08,Pending
13045,13045,2024-03-08,Refunded
13046,13046,2024-07-30,Refunded
13047,13047,2024-08-13,Refunded
13048,13048,2024-02-17,Refunded
13049,13049,2024-07-25,Refunded
13050,13050,2024-09-21,Refunded
13051,13051,2024-01-04,Refunded
13052,13052,2024-01-11,Pending
13053,13053,2024-05-18,Paid
13054,13054,2024-06-01,Pending
13055,13055,2024-01-02,Refunded
13056,13056,2024-02-13,Refunded
13057,13057,2024-07-06,Pending
13058,13058,2024-02-12,Refunded
13059,13059,2024-05-08,Refunded
13060,13060,2024-11-20,Refunded
13061,13061,2024-05-09,Paid
13062,13062,2024-03-09,Refunded
13063,13063,2024-09-01,Pending
13064,13064,2024-08-23,Pending
13065,13065,2024-06-09,Refunded
13066,13066,2024-01-29,Pending
13067,13067,2024-10-19,Refunded
13068,13068,2024-11-15,Refunded
13069,13069,2024-01-04,Paid
13070,13070,2024-12-05,Refunded
13071,13071,2024-03-02,Paid
13072,13072,2024-10-19,Refunded
13073,13073,2024-11-24,Pending
13074,13074,2024-08-29,Pending
13075,13075,2024-05-02,Refunded
13076,13076,2024-10-21,Refunded
13077,13077,2024-12-24,Paid
13078,13078,2024-07-28,Pending
13079,13079,2024-11-03,Paid
13080,13080,2024-09-13,Pending
13081,13081,2024-07-23,Paid
13082,13082,2024-07-22,Paid
13083,13083,2024-12-28,Paid
13084,13084,2024-01-06,Refunded
13085,13085,2024-02-22,Refunded
13086,13086,2024-07-04,Pending
13087,13087,2024-12-18,Pending
13088,13088,2024-07-14,Refunded
13089,13089,2024-04-21,Paid
13090,13090,2024-11-27,Paid
13091,13091,2024-07-10,Paid
13092,13092,2024-09-15,Refunded
13093,13093,2024-09-04,Pending
13094,13094,2024-07-17,Paid
13095,13095,2024-01-26,Pending
13096,13096,2024-08-12,Paid
13097,13097,2024-11-06,Pending
13098,13098,2024-05-25,Pending
13099,13099,2024-07-04,Refunded
13100,13100,2024-01-09,Paid
13101,13101,2024-06-23,Pending
13102,13102,2024-02-21,Pending
13103,13103,2024-07-23,Pending
13104,13104,2024-03-15,Refunded
13105,13105,2024-09-10,Refunded
13106,13106,2024-06-14,Pending
13107,13107,2024-06-02,Paid
13108,13108,2024-07-01,Pending
13109,13109,2024-03-29,Pending
13110,13110,2024-10-28,Paid
13111,13111,2024-01-16,Refunded
13112,13112,2024-10-12,Paid
13113,13113,2024-05-04,Paid
13114,13114,2024-09-08,Refunded
13115,13115,2024-10-17,Paid
13116,13116,2024-05-02,Refunded
13117,13117,2024-03-24,Refunded
13118,13118,2024-12-12,Paid
13119,13119,2024-11-19,Refunded
13120,13120,2024-08-22,Paid
13121,13121,2024-09-13,Refunded
13122,13122,2024-02-05,Paid
13123,13123,2024-01-01,Paid
13124,13124,2024-02-23,Pending
13125,13125,2024-03-12,Pending
13126,13126,2024-04-01,Refunded
13127,13127,2024-06-06,Pending
13128,13128,2024-02-08,Pending
13129,13129,2024-12-15,Refunded
13130,13130,2024-07-22,Pending
13131,13131,2024-02-29,Paid
13132,13132,2024-11-10,Paid
13133,13133,2024-08-23,Refunded
13134,13134,2024-12-29,Refunded
13135,13135,2024-05-04,Refunded
13136,13136,2024-12-10,Pending
13137,13137,2024-06-22,Pending
13138,13138,2024-03-28,Paid
13139,13139,2024-04-08,Refunded
13140,13140,2024-02-15,Pending
13141,13141,2024-09-11,Paid
13142,13142,2024-10-04,Pending
13143,13143,2024-07-02,Paid
13144,13144,2024-09-11,Refunded
13145,13145,2024-02-07,Paid
13146,13146,2024-11-01,Refunded
13147,13147,2024-08-06,Pending
13148,13148,2024-07-14,Paid
13149,13149,2024-09-19,Paid
13150,13150,2024-11-11,Refunded
13151,13151,2024-07-05,Pending
13152,13152,2024-05-18,Paid
13153,13153,2024-08-29,Refunded
13154,13154,2024-10-12,Paid
13155,13155,2024-11-18,Paid
13156,13156,2024-08-19,Pending
13157,13157,2024-08-18,Paid
13158,13158,2024-11-15,Paid
13159,13159,2024-11-18,Refunded
13160,13160,2024-09-10,Paid
13161,13161,2024-04-23,Refunded
13162,13162,2024-06-19,Refunded
13163,13163,2024-01-06,Pending
13164,13164,2024-02-28,Pending
13165,13165,2024-04-22,Refunded
13166,13166,2024-03-31,Refunded
13167,13167,2024-03-31,Pending
13168,13168,2024-06-17,Paid
13169,13169,2024-09-05,Paid
13170,13170,2024-02-14,Pending
13171,13171,2024-04-24,Refunded
13172,13172,2024-12-16,Refunded
13173,13173,2024-04-29,Paid
13174,13174,2024-01-08,Pending
13175,13175,2024-11-19,Refunded
13176,13176,2024-01-16,Pending
13177,13177,2024-12-10,Pending
13178,13178,2024-02-16,Paid
13179,13179,2024-05-01,Paid
13180,13180,2024-06-16,Paid
13181,13181,2024-01-23,Pending
13182,13182,2024-07-26,Pending
13183,13183,2024-06-18,Refunded
13184,13184,2024-02-17,Paid
13185,13185,2024-09-13,Paid
13186,13186,2024-07-09,Refunded
13187,13187,2024-08-29,Pending
13188,13188,2024-06-17,Pending
13189,13189,2024-04-06,Refunded
13190,13190,2024-04-28,Paid
13191,13191,2024-01-22,Pending
13192,13192,2024-02-17,Pending
13193,13193,2024-05-08,Pending
13194,13194,2024-09-27,Pending
13195,13195,2024-07-30,Refunded
13196,13196,2024-08-10,Paid
13197,13197,2024-04-08,Paid
13198,13198,2024-06-23,Pending
13199,13199,2024-07-05,Pending
13200,13200,2024-02-19,Refunded
13201,13201,2024-11-13,Pending
13202,13202,2024-03-30,Paid
13203,13203,2024-02-12,Refunded
13204,13204,2024-05-24,Pending
13205,13205,2024-05-26,Refunded
13206,13206,2024-05-16,Pending
13207,13207,2024-11-29,Paid
13208,13208,2024-07-17,Refunded
13209,13209,2024-12-22,Paid
13210,13210,2024-06-03,Refunded
13211,13211,2024-09-07,Refunded
13212,13212,2024-07-13,Pending
13213,13213,2024-12-24,Paid
13214,13214,2024-04-10,Pending
13215,13215,2024-12-19,Paid
13216,13216,2024-05-08,Refunded
13217,13217,2024-07-21,Paid
13218,13218,2024-04-07,Paid
13219,13219,2024-07-13,Pending
13220,13220,2024-05-03,Pending
13221,13221,2024-05-11,Refunded
13222,13222,2024-10-03,Paid
13223,13223,2024-05-01,Paid
13224,13224,2024-09-24,Paid
13225,13225,2024-08-30,Refunded
13226,13226,2024-03-20,Paid
13227,13227,2024-03-17,Paid
13228,13228,2024-08-13,Refunded
13229,13229,2024-10-18,Pending
13230,13230,2024-08-31,Pending
13231,13231,2024-04-07,Pending
13232,13232,2024-11-11,Pending
13233,13233,2024-01-17,Pending
13234,13234,2024-06-06,Refunded
13235,13235,2024-01-14,Paid
13236,13236,2024-09-14,Paid
13237,13237,2024-06-12,Paid
13238,13238,2024-04-21,Refunded
13239,13239,2024-12-04,Pending
13240,13240,2024-07-07,Refunded
13241,13241,2024-04-14,Paid
13242,13242,2024-01-17,Refunded
13243,13243,2024-09-05,Paid
13244,13244,2024-12-08,Refunded
13245,13245,2024-08-13,Pending
13246,13246,2024-08-30,Refunded
13247,13247,2024-01-12,Paid
13248,13248,2024-12-16,Paid
13249,13249,2024-09-04,Paid
13250,13250,2024-05-28,Paid
13251,13251,2024-01-29,Paid
13252,13252,2024-12-03,Refunded
13253,13253,2024-09-05,Refunded
13254,13254,2024-05-04,Pending
13255,13255,2024-03-04,Paid
13256,13256,2024-08-28,Refunded
13257,13257,2024-03-08,Pending
13258,13258,2024-02-25,Pending
13259,13259,2024-10-25,Refunded
13260,13260,2024-03-11,Refunded
13261,13261,2024-05-28,Pending
13262,13262,2024-09-06,Paid
13263,13263,2024-08-13,Pending
13264,13264,2024-11-24,Refunded
13265,13265,2024-09-26,Paid
13266,13266,2024-06-09,Paid
13267,13267,2024-07-10,Pending
13268,13268,2024-12-20,Paid
13269,13269,2024-11-02,Refunded
13270,13270,2024-10-17,Paid
13271,13271,2024-11-28,Pending
13272,13272,2024-02-10,Refunded
13273,13273,2024-10-11,Pending
13274,13274,2024-04-09,Paid
13275,13275,2024-10-10,Refunded
13276,13276,2024-02-24,Paid
13277,13277,2024-09-05,Refunded
13278,13278,2024-08-10,Pending
13279,13279,2024-08-26,Refunded
13280,13280,2024-11-30,Paid
13281,13281,2024-09-04,Paid
13282,13282,2024-05-08,Pending
13283,13283,2024-04-27,Pending
13284,13284,2024-06-27,Refunded
13285,13285,2024-02-05,Pending
13286,13286,2024-12-23,Paid
13287,13287,2024-05-03,Refunded
13288,13288,2024-01-06,Pending
13289,13289,2024-12-06,Refunded
13290,13290,2024-01-19,Paid
13291,13291,2024-02-20,Pending
13292,13292,2024-02-22,Paid
13293,13293,2024-07-11,Paid
13294,13294,2024-10-20,Pending
13295,13295,2024-06-22,Refunded
13296,13296,2024-01-22,Paid
13297,13297,2024-11-26,Pending
13298,13298,2024-03-13,Pending
13299,13299,2024-01-02,Paid
13300,13300,2024-05-13,Paid
13301,13301,2024-01-23,Paid
13302,13302,2024-01-06,Paid
13303,13303,2024-08-11,Refunded
13304,13304,2024-05-08,Paid
13305,13305,2024-10-29,Pending
13306,13306,2024-06-23,Refunded
13307,13307,2024-10-07,Pending
13308,13308,2024-10-28,Refunded
13309,13309,2024-07-14,Pending
13310,13310,2024-09-19,Pending
13311,13311,2024-09-26,Paid
13312,13312,2024-08-09,Refunded
13313,13313,2024-11-27,Pending
13314,13314,2024-09-26,Pending
13315,13315,2024-08-20,Pending
13316,13316,2024-09-28,Refunded
13317,13317,2024-08-26,Pending
13318,13318,2024-04-14,Pending
13319,13319,2024-06-29,Paid
13320,13320,2024-11-05,Paid
13321,13321,2024-09-14,Pending
13322,13322,2024-06-06,Pending
13323,13323,2024-04-29,Pending
13324,13324,2024-07-31,Pending
13325,13325,2024-01-24,Refunded
13326,13326,2024-04-13,Paid
13327,13327,2024-11-13,Paid
13328,13328,2024-10-04,Paid
13329,13329,2024-10-17,Refunded
13330,13330,2024-05-16,Pending
13331,13331,2024-09-08,Pending
13332,13332,2024-08-31,Paid
13333,13333,2024-10-17,Paid
13334,13334,2024-10-19,Paid
13335,13335,2024-07-20,Paid
13336,13336,2024-12-05,Paid
13337,13337,2024-08-14,Refunded
13338,13338,2024-02-11,Pending
13339,13339,2024-06-26,Paid
13340,13340,2024-09-07,Pending
13341,13341,2024-01-07,Refunded
13342,13342,2024-10-19,Pending
13343,13343,2024-02-20,Pending
13344,13344,2024-05-21,Paid
13345,13345,2024-01-18,Paid
13346,13346,2024-08-02,Paid
13347,13347,2024-12-12,Paid
13348,13348,2024-08-13,Refunded
13349,13349,2024-11-29,Pending
13350,13350,2024-07-05,Refunded
13351,13351,2024-04-09,Pending
13352,13352,2024-04-02,Paid
13353,13353,2024-08-17,Pending
13354,13354,2024-11-26,Refunded
13355,13355,2024-10-28,Pending
13356,13356,2024-07-08,Paid
13357,13357,2024-07-16,Paid
13358,13358,2024-01-12,Pending
13359,13359,2024-10-22,Refunded
13360,13360,2024-01-14,Paid
13361,13361,2024-01-07,Paid
13362,13362,2024-07-06,Refunded
13363,13363,2024-04-21,Pending
13364,13364,2024-11-24,Paid
13365,13365,2024-11-06,Pending
13366,13366,2024-07-15,Refunded
13367,13367,2024-03-17,Paid
13368,13368,2024-07-05,Paid
13369,13369,2024-10-20,Refunded
13370,13370,2024-06-24,Paid
13371,13371,2024-01-14,Paid
13372,13372,2024-10-22,Paid
13373,13373,2024-01-11,Paid
13374,13374,2024-11-15,Pending
13375,13375,2024-05-16,Pending
13376,13376,2024-05-08,Refunded
13377,13377,2024-12-06,Paid
13378,13378,2024-10-30,Pending
13379,13379,2024-10-08,Refunded
13380,13380,2024-06-21,Paid
13381,13381,2024-04-18,Refunded
13382,13382,2024-03-22,Pending
13383,13383,2024-01-27,Refunded
13384,13384,2024-02-11,Refunded
13385,13385,2024-09-20,Paid
13386,13386,2024-02-22,Paid
13387,13387,2024-07-29,Paid
13388,13388,2024-04-28,Paid
13389,13389,2024-04-26,Pending
13390,13390,2024-01-08,Paid
13391,13391,2024-06-07,Pending
13392,13392,2024-02-13,Pending
13393,13393,2024-05-08,Refunded
13394,13394,2024-12-21,Pending
13395,13395,2024-01-12,Pending
13396,13396,2024-01-02,Refunded
13397,13397,2024-01-02,Refunded
13398,13398,2024-09-15,Pending
13399,13399,2024-06-11,Pending
13400,13400,2024-07-11,Refunded
13401,13401,2024-12-20,Pending
13402,13402,2024-04-25,Paid
13403,13403,2024-04-12,Refunded
13404,13404,2024-05-02,Refunded
13405,13405,2024-12-14,Pending
13406,13406,2024-09-04,Pending
13407,13407,2024-01-09,Paid
13408,13408,2024-09-12,Paid
13409,13409,2024-11-28,Paid
13410,13410,2024-07-21,Pending
13411,13411,2024-03-29,Refunded
13412,13412,2024-11-16,Refunded
13413,13413,2024-11-25,Pending
13414,13414,2024-08-15,Refunded
13415,13415,2024-05-12,Refunded
13416,13416,2024-03-05,Paid
13417,13417,2024-03-23,Pending
13418,13418,2024-08-23,Paid
13419,13419,2024-03-08,Paid
13420,13420,2024-05-27,Paid
13421,13421,2024-06-07,Pending
13422,13422,2024-11-27,Paid
13423,13423,2024-09-15,Refunded
13424,13424,2024-10-17,Pending
13425,13425,2024-03-18,Paid
13426,13426,2024-12-02,Refunded
13427,13427,2024-03-08,Pending
13428,13428,2024-02-23,Pending
13429,13429,2024-03-14,Refunded
13430,13430,2024-03-01,Refunded
13431,13431,2024-04-20,Pending
13432,13432,2024-09-18,Paid
13433,13433,2024-08-27,Paid
13434,13434,2024-01-27,Refunded
13435,13435,2024-04-22,Paid
13436,13436,2024-06-04,Pending
13437,13437,2024-04-08,Refunded
13438,13438,2024-03-10,Pending
13439,13439,2024-10-22,Pending
13440,13440,2024-06-30,Pending
13441,13441,2024-05-04,Pending
13442,13442,2024-06-16,Paid
13443,13443,2024-05-13,Refunded
13444,13444,2024-10-01,Pending
13445,13445,2024-11-08,Refunded
13446,13446,2024-01-06,Pending
13447,13447,2024-07-05,Paid
13448,13448,2024-03-31,Pending
13449,13449,2024-03-28,Refunded
13450,13450,2024-05-07,Refunded
13451,13451,2024-11-09,Pending
13452,13452,2024-12-16,Pending
13453,13453,2024-09-17,Paid
13454,13454,2024-05-10,Refunded
13455,13455,2024-03-26,Pending
13456,13456,2024-07-03,Paid
13457,13457,2024-03-04,Refunded
13458,13458,2024-03-24,Refunded
13459,13459,2024-09-18,Refunded
13460,13460,2024-06-21,Paid
13461,13461,2024-11-09,Refunded
13462,13462,2024-11-29,Pending
13463,13463,2024-01-01,Paid
13464,13464,2024-09-03,Paid
13465,13465,2024-06-20,Paid
13466,13466,2024-11-24,Refunded
13467,13467,2024-09-10,Refunded
13468,13468,2024-06-10,Refunded
13469,13469,2024-03-31,Pending
13470,13470,2024-01-15,Refunded
13471,13471,2024-08-17,Refunded
13472,13472,2024-06-13,Refunded
13473,13473,2024-05-10,Pending
13474,13474,2024-10-01,Refunded
13475,13475,2024-07-11,Refunded
13476,13476,2024-02-03,Refunded
13477,13477,2024-11-14,Refunded
13478,13478,2024-11-05,Refunded
13479,13479,2024-04-13,Paid
13480,13480,2024-07-22,Refunded
13481,13481,2024-04-08,Paid
13482,13482,2024-05-09,Paid
13483,13483,2024-11-12,Refunded
13484,13484,2024-08-15,Pending
13485,13485,2024-01-10,Pending
13486,13486,2024-09-17,Pending
13487,13487,2024-12-20,Refunded
13488,13488,2024-02-16,Pending
13489,13489,2024-12-03,Paid
13490,13490,2024-01-13,Paid
13491,13491,2024-07-11,Paid
13492,13492,2024-04-22,Refunded
13493,13493,2024-07-10,Paid
13494,13494,2024-01-26,Pending
13495,13495,2024-05-14,Paid
13496,13496,2024-11-11,Refunded
13497,13497,2024-05-04,Refunded
13498,13498,2024-01-06,Refunded
13499,13499,2024-10-27,Pending
13500,13500,2024-10-14,Pending
13501,13501,2024-06-20,Paid
13502,13502,2024-05-05,Refunded
13503,13503,2024-12-30,Refunded
13504,13504,2024-09-10,Paid
13505,13505,2024-05-07,Pending
13506,13506,2024-09-12,Pending
13507,13507,2024-08-12,Pending
13508,13508,2024-08-23,Refunded
13509,13509,2024-05-29,Paid
13510,13510,2024-02-15,Refunded
13511,13511,2024-08-31,Pending
13512,13512,2024-01-02,Pending
13513,13513,2024-12-20,Pending
13514,13514,2024-07-23,Refunded
13515,13515,2024-05-03,Refunded
13516,13516,2024-01-16,Paid
13517,13517,2024-11-08,Refunded
13518,13518,2024-05-16,Pending
13519,13519,2024-08-29,Paid
13520,13520,2024-05-20,Pending
13521,13521,2024-01-08,Paid
