Shipping_id,order_id,shipping_date,return_date,shipping_provider,delivery_status
10423,10423,2024-09-20,,BlueDart,Delivered
10424,10424,2024-03-19,2024-03-23,Ecom Express,Delivered
10425,10425,2024-01-14,,Ecom Express,Delivered
10426,10426,2024-06-14,,DTDC,Delivered
10427,10427,2024-12-09,,DTDC,Returned
10428,10428,2024-01-22,,BlueDart,In Transit
10429,10429,2024-09-05,,Delhivery,Returned
10430,10430,2024-12-30,,Ecom Express,Returned
10431,10431,2024-05-30,,DTDC,In Transit
10432,10432,2024-07-18,,Ecom Express,Returned
10433,10433,2024-12-23,,Ecom Express,In Transit
10434,10434,2024-12-03,2024-12-08,Delhivery,In Transit
10435,10435,2024-02-23,2024-02-29,BlueDart,Delivered
10436,10436,2024-11-09,,Delhivery,Returned
10437,10437,2024-02-21,,Ecom Express,In Transit
10438,10438,2024-04-10,,Delhivery,In Transit
10439,10439,2024-05-27,,Ecom Express,Returned
10440,10440,2024-03-27,,Delhivery,Delivered
10441,10441,2024-11-23,,Delhivery,Delivered
10442,10442,2024-12-11,,DTDC,In Transit
10443,10443,2024-08-19,,Ecom Express,In Transit
10444,10444,2024-07-11,,DTDC,Returned
10445,10445,2024-10-30,,Ecom Express,In Transit
10446,10446,2024-11-01,,Ecom Express,Delivered
10447,10447,2024-03-13,2024-03-19,DTDC,In Transit
10448,10448,2024-02-22,,Delhivery,In Transit
10449,10449,2024-07-14,,BlueDart,Returned
10450,10450,2024-02-19,2024-02-28,BlueDart,Delivered
10451,10451,2024-04-14,,DTDC,In Transit
10452,10452,2024-02-28,,BlueDart,In Transit
10453,10453,2024-08-27,2024-09-06,Ecom Express,Returned
10454,10454,2024-11-14,2024-11-22,BlueDart,Delivered
10455,10455,2024-01-29,,Ecom Express,Returned
10456,10456,2024-09-29,,Delhivery,In Transit
10457,10457,2024-05-26,2024-05-29,BlueDart,In Transit
10458,10458,2024-07-08,2024-07-13,BlueDart,Delivered
10459,10459,2024-05-07,,BlueDart,In Transit
10460,10460,2024-12-19,,Delhivery,In Transit
10461,10461,2024-05-24,,DTDC,Returned
10462,10462,2024-01-13,,DTDC,In Transit
10463,10463,2024-10-10,2024-10-14,BlueDart,Returned
10464,10464,2024-10-13,2024-10-17,Delhivery,Delivered
10465,10465,2024-12-28,,Ecom Express,In Transit
10466,10466,2024-01-21,,DTDC,Delivered
10467,10467,2024-09-22,,Delhivery,Returned
10468,10468,2024-07-30,2024-08-06,BlueDart,Delivered
10469,10469,2024-09-06,2024-09-14,DTDC,In Transit
10470,10470,2024-02-06,,Delhivery,In Transit
10471,10471,2024-02-25,2024-03-03,DTDC,Delivered
10472,10472,2024-11-10,,DTDC,In Transit
10473,10473,2024-09-18,,Delhivery,In Transit
10474,10474,2024-04-09,,BlueDart,Returned
10475,10475,2024-12-25,,BlueDart,Delivered
10476,10476,2024-08-17,,Ecom Express,Returned
10477,10477,2024-09-30,,BlueDart,In Transit
10478,10478,2024-11-22,,Delhivery,In Transit
10479,10479,2024-10-22,,BlueDart,Returned
10480,10480,2024-11-20,,BlueDart,Returned
10481,10481,2024-09-16,2024-09-24,DTDC,Returned
10482,10482,2024-07-04,,Ecom Express,In Transit
10483,10483,2024-09-15,,Ecom Express,Returned
10484,10484,2024-05-27,,Delhivery,In Transit
10485,10485,2024-05-07,,BlueDart,Returned
10486,10486,2024-08-21,,BlueDart,Returned
10487,10487,2024-03-11,,Ecom Express,Delivered
10488,10488,2024-10-03,,Ecom Express,Returned
10489,10489,2024-05-28,,Delhivery,Delivered
10490,10490,2024-08-04,2024-08-14,DTDC,In Transit
10491,10491,2024-10-24,,BlueDart,Returned
10492,10492,2024-01-14,,Delhivery,Delivered
10493,10493,2024-06-26,,Ecom Express,Returned
10494,10494,2024-10-28,,DTDC,In Transit
10495,10495,2024-06-09,,DTDC,Delivered
10496,10496,2024-02-21,,Ecom Express,Returned
10497,10497,2024-08-18,2024-08-28,BlueDart,Returned
10498,10498,2024-05-26,,DTDC,Returned
10499,10499,2024-08-03,,Ecom Express,Delivered
10500,10500,2024-07-25,,Delhivery,Returned
10501,10501,2024-04-22,2024-04-28,Delhivery,Delivered
10502,10502,2024-10-17,,BlueDart,In Transit
10503,10503,2024-09-04,,DTDC,Returned
10504,10504,2024-10-20,,BlueDart,Delivered
10505,10505,2024-03-21,,BlueDart,Delivered
10506,10506,2024-08-22,,Delhivery,Returned
10507,10507,2024-11-24,,Delhivery,Delivered
10508,10508,2024-03-02,,BlueDart,Returned
10509,10509,2024-06-30,,Delhivery,Delivered
10510,10510,2024-04-16,2024-04-26,Ecom Express,Delivered
10511,10511,2024-04-06,,DTDC,Returned
10512,10512,2024-12-15,,Ecom Express,Delivered
10513,10513,2024-12-19,,DTDC,Delivered
10514,10514,2024-08-30,,Delhivery,Delivered
10515,10515,2024-10-08,,BlueDart,In Transit
10516,10516,2024-09-29,2024-10-02,Ecom Express,Delivered
10517,10517,2024-02-05,2024-02-13,Ecom Express,Returned
10518,10518,2024-05-05,2024-05-13,DTDC,In Transit
10519,10519,2024-07-21,,BlueDart,Returned
10520,10520,2024-03-04,,Ecom Express,In Transit
10521,10521,2024-02-11,2024-02-18,Ecom Express,Returned
10522,10522,2024-10-28,,BlueDart,Delivered
10523,10523,2024-02-18,,BlueDart,Returned
10524,10524,2024-06-26,2024-07-04,BlueDart,In Transit
10525,10525,2024-06-13,,Ecom Express,In Transit
10526,10526,2024-09-11,,BlueDart,Delivered
10527,10527,2024-05-26,,Delhivery,In Transit
10528,10528,2024-08-19,,Delhivery,In Transit
10529,10529,2024-02-24,,BlueDart,Delivered
10530,10530,2024-06-11,,Ecom Express,Delivered
10531,10531,2024-10-28,2024-11-05,Ecom Express,In Transit
10532,10532,2024-06-06,2024-06-10,Ecom Express,In Transit
10533,10533,2024-07-14,,BlueDart,Delivered
10534,10534,2024-06-16,2024-06-24,Ecom Express,Returned
10535,10535,2024-11-11,,Delhivery,Delivered
10536,10536,2024-07-07,,Delhivery,In Transit
10537,10537,2024-04-27,,BlueDart,In Transit
10538,10538,2024-04-19,,DTDC,In Transit
10539,10539,2024-01-21,,Delhivery,Delivered
10540,10540,2024-03-15,,DTDC,In Transit
10541,10541,2024-07-12,,Ecom Express,Returned
10542,10542,2024-11-27,,BlueDart,Returned
10543,10543,2024-08-25,2024-08-30,Delhivery,In Transit
10544,10544,2024-03-07,,DTDC,Delivered
10545,10545,2024-02-02,,BlueDart,In Transit
10546,10546,2024-02-23,,DTDC,Returned
10547,10547,2024-11-08,,Ecom Express,Returned
10548,10548,2024-09-04,,Ecom Express,Returned
10549,10549,2024-04-02,2024-04-10,Delhivery,In Transit
10550,10550,2024-02-10,,Ecom Express,Delivered
10551,10551,2024-06-22,,Delhivery,In Transit
10552,10552,2024-01-10,,Delhivery,In Transit
10553,10553,2024-05-11,,Delhivery,Delivered
10554,10554,2024-01-03,,DTDC,Delivered
10555,10555,2024-01-19,,Ecom Express,In Transit
10556,10556,2024-08-12,,DTDC,In Transit
10557,10557,2024-12-30,,Ecom Express,Returned
10558,10558,2024-07-06,,Delhivery,Delivered
10559,10559,2024-11-12,2024-11-21,Ecom Express,In Transit
10560,10560,2024-07-24,2024-07-28,Delhivery,In Transit
10561,10561,2024-12-01,,Delhivery,Delivered
10562,10562,2024-03-10,,Ecom Express,Delivered
10563,10563,2024-08-01,2024-08-11,Delhivery,Delivered
10564,10564,2024-05-11,,BlueDart,Returned
10565,10565,2024-02-21,2024-02-28,Ecom Express,Delivered
10566,10566,2024-06-19,,Ecom Express,Returned
10567,10567,2024-06-21,2024-06-26,DTDC,Delivered
10568,10568,2024-10-09,,Delhivery,In Transit
10569,10569,2024-05-13,2024-05-16,BlueDart,Delivered
10570,10570,2024-10-05,,DTDC,Returned
10571,10571,2024-07-10,2024-07-15,BlueDart,In Transit
10572,10572,2024-09-13,,Ecom Express,Delivered
10573,10573,2024-09-12,,DTDC,Returned
10574,10574,2024-10-03,2024-10-07,BlueDart,Delivered
10575,10575,2024-12-30,2025-01-05,DTDC,Delivered
10576,10576,2024-05-13,,Ecom Express,Returned
10577,10577,2024-06-06,,Delhivery,Returned
10578,10578,2024-12-09,,DTDC,Returned
10579,10579,2024-12-23,,Delhivery,Delivered
10580,10580,2024-06-16,,BlueDart,Returned
10581,10581,2024-05-28,,Ecom Express,Returned
10582,10582,2024-02-12,,Ecom Express,In Transit
10583,10583,2024-12-11,,BlueDart,In Transit
10584,10584,2024-03-25,,Ecom Express,Returned
10585,10585,2024-08-04,,BlueDart,In Transit
10586,10586,2024-09-02,,BlueDart,Returned
10587,10587,2024-02-01,,BlueDart,Delivered
10588,10588,2024-08-11,,Delhivery,Returned
10589,10589,2024-07-14,,Ecom Express,Delivered
10590,10590,2024-05-03,,Ecom Express,Returned
10591,10591,2024-07-20,2024-07-26,Ecom Express,Delivered
10592,10592,2024-02-10,2024-02-13,Delhivery,In Transit
10593,10593,2024-11-14,,DTDC,Delivered
10594,10594,2024-03-15,2024-03-24,Ecom Express,Returned
10595,10595,2024-05-16,,DTDC,In Transit
10596,10596,2024-12-16,2024-12-22,BlueDart,In Transit
10597,10597,2024-04-13,,BlueDart,In Transit
10598,10598,2024-10-13,,DTDC,In Transit
10599,10599,2024-11-29,,Ecom Express,Delivered
10600,10600,2024-07-12,,Delhivery,Delivered
10601,10601,2024-02-04,2024-02-07,Ecom Express,Returned
10602,10602,2024-04-14,2024-04-24,Ecom Express,Returned
10603,10603,2024-06-12,,Delhivery,Returned
10604,10604,2024-11-29,,DTDC,Delivered
10605,10605,2024-02-24,,BlueDart,In Transit
10606,10606,2024-03-11,,DTDC,Delivered
10607,10607,2024-05-05,2024-05-13,Ecom Express,In Transit
10608,10608,2024-01-10,,DTDC,Returned
10609,10609,2024-07-31,2024-08-09,Ecom Express,In Transit
10610,10610,2024-11-03,2024-11-13,BlueDart,Delivered
10611,10611,2024-12-02,,DTDC,Delivered
10612,10612,2024-06-03,2024-06-09,DTDC,Returned
10613,10613,2024-06-19,,Ecom Express,In Transit
10614,10614,2024-09-12,,Ecom Express,Returned
10615,10615,2024-04-10,2024-04-17,BlueDart,Delivered
10616,10616,2024-01-30,,Ecom Express,In Transit
10617,10617,2024-06-07,2024-06-17,DTDC,In Transit
10618,10618,2024-07-29,,BlueDart,Returned
10619,10619,2024-10-12,,Delhivery,Delivered
10620,10620,2024-07-20,,Delhivery,In Transit
10621,10621,2024-06-15,2024-06-23,BlueDart,In Transit
10622,10622,2024-11-30,,DTDC,In Transit
10623,10623,2024-09-20,,DTDC,In Transit
10624,10624,2024-11-25,,BlueDart,In Transit
10625,10625,2024-10-12,,Ecom Express,Delivered
10626,10626,2024-10-24,,BlueDart,Delivered
10627,10627,2024-11-06,,BlueDart,Returned
10628,10628,2024-05-02,,Ecom Express,Returned
10629,10629,2024-10-03,,BlueDart,In Transit
10630,10630,2024-03-13,,DTDC,In Transit
10631,10631,2024-09-01,,BlueDart,In Transit
10632,10632,2024-05-18,2024-05-22,Delhivery,Delivered
10633,10633,2024-05-24,2024-05-28,BlueDart,Returned
10634,10634,2024-02-14,,BlueDart,Returned
10635,10635,2024-02-21,,BlueDart,Returned
10636,10636,2024-10-13,2024-10-17,Delhivery,In Transit
10637,10637,2024-11-20,2024-11-25,Ecom Express,Returned
10638,10638,2024-02-05,,Ecom Express,Delivered
10639,10639,2024-11-11,,Ecom Express,Returned
10640,10640,2024-05-01,,BlueDart,Returned
10641,10641,2024-07-03,,BlueDart,Delivered
10642,10642,2024-03-11,,DTDC,In Transit
10643,10643,2024-09-08,,Ecom Express,In Transit
10644,10644,2024-09-01,,Delhivery,Returned
10645,10645,2024-08-08,,Delhivery,In Transit
10646,10646,2024-08-06,2024-08-09,Delhivery,Delivered
10647,10647,2024-08-19,,Ecom Express,Delivered
10648,10648,2024-09-10,,Delhivery,Returned
10649,10649,2024-09-28,,Ecom Express,In Transit
10650,10650,2024-01-01,,BlueDart,In Transit
10651,10651,2024-05-24,,Delhivery,Delivered
10652,10652,2024-09-07,2024-09-11,Delhivery,Returned
10653,10653,2024-01-03,,BlueDart,Delivered
10654,10654,2024-04-28,2024-05-03,Ecom Express,Returned
10655,10655,2024-03-30,2024-04-06,BlueDart,In Transit
10656,10656,2024-09-07,,Delhivery,Delivered
10657,10657,2024-02-28,,Ecom Express,Delivered
10658,10658,2024-12-23,2024-12-26,Delhivery,In Transit
10659,10659,2024-09-07,2024-09-16,Delhivery,Returned
10660,10660,2024-06-26,2024-07-03,BlueDart,In Transit
10661,10661,2024-08-20,,DTDC,In Transit
10662,10662,2024-11-08,,Delhivery,Returned
10663,10663,2024-05-13,,Delhivery,Returned
10664,10664,2024-04-06,,DTDC,Delivered
10665,10665,2024-01-30,2024-02-03,BlueDart,Delivered
10666,10666,2024-10-01,,BlueDart,In Transit
10667,10667,2024-02-16,,Ecom Express,Returned
10668,10668,2024-08-13,2024-08-19,DTDC,In Transit
10669,10669,2024-03-10,,BlueDart,Delivered
10670,10670,2024-11-01,,Ecom Express,In Transit
10671,10671,2024-06-06,2024-06-11,Ecom Express,Returned
10672,10672,2024-01-08,2024-01-13,BlueDart,Returned
10673,10673,2024-07-23,,Delhivery,Returned
10674,10674,2024-01-24,,BlueDart,Delivered
10675,10675,2024-01-16,,Ecom Express,Returned
10676,10676,2024-06-22,,Delhivery,Delivered
10677,10677,2024-12-21,2024-12-24,Delhivery,Returned
10678,10678,2024-11-28,,Delhivery,In Transit
10679,10679,2024-03-30,,BlueDart,Delivered
10680,10680,2024-06-25,,Ecom Express,In Transit
10681,10681,2024-12-11,,Ecom Express,Delivered
10682,10682,2024-03-21,,Delhivery,Delivered
10683,10683,2024-06-02,,Delhivery,Delivered
10684,10684,2024-11-12,,BlueDart,In Transit
10685,10685,2024-08-31,,Ecom Express,Returned
10686,10686,2024-05-07,,DTDC,Delivered
10687,10687,2024-04-27,,Ecom Express,In Transit
10688,10688,2024-12-22,,BlueDart,Delivered
10689,10689,2024-01-05,,Delhivery,In Transit
10690,10690,2024-01-23,,Delhivery,In Transit
10691,10691,2024-05-02,,Ecom Express,Delivered
10692,10692,2024-02-10,2024-02-19,Ecom Express,Delivered
10693,10693,2024-06-16,,Ecom Express,Returned
10694,10694,2024-02-22,2024-02-28,DTDC,Delivered
10695,10695,2024-07-24,,Ecom Express,Delivered
10696,10696,2024-10-11,,Delhivery,Delivered
10697,10697,2024-11-22,,Delhivery,Delivered
10698,10698,2024-08-05,2024-08-13,Ecom Express,Returned
10699,10699,2024-04-03,,BlueDart,Delivered
10700,10700,2024-02-09,,Delhivery,In Transit
10701,10701,2024-06-24,,BlueDart,Returned
10702,10702,2024-05-03,2024-05-08,Delhivery,Delivered
10703,10703,2024-10-31,,Delhivery,Returned
10704,10704,2024-08-17,2024-08-26,Delhivery,In Transit
10705,10705,2024-12-07,,BlueDart,Returned
10706,10706,2024-05-05,,DTDC,Delivered
10707,10707,2024-07-19,,BlueDart,Returned
10708,10708,2024-07-16,,Ecom Express,Delivered
10709,10709,2024-03-07,,Delhivery,Returned
10710,10710,2024-05-30,,Ecom Express,Returned
10711,10711,2024-08-05,2024-08-13,BlueDart,Delivered
10712,10712,2024-08-08,,Delhivery,Returned
10713,10713,2024-03-21,,Delhivery,Returned
10714,10714,2024-06-07,,DTDC,Delivered
10715,10715,2024-11-19,,Delhivery,Returned
10716,10716,2024-05-10,,Ecom Express,Delivered
10717,10717,2024-02-17,,Delhivery,Returned
10718,10718,2024-01-05,,Ecom Express,In Transit
10719,10719,2024-03-27,2024-04-02,Ecom Express,Delivered
10720,10720,2024-03-13,,Ecom Express,Delivered
10721,10721,2024-06-15,,Ecom Express,Returned
10722,10722,2024-10-05,,BlueDart,In Transit
10723,10723,2024-11-08,,Ecom Express,Delivered
10724,10724,2024-01-13,2024-01-22,BlueDart,Delivered
10725,10725,2024-01-17,,Delhivery,In Transit
10726,10726,2024-12-13,,BlueDart,In Transit
10727,10727,2024-03-19,,Ecom Express,Delivered
10728,10728,2024-04-27,,Delhivery,Returned
10729,10729,2024-09-20,2024-09-29,Ecom Express,In Transit
10730,10730,2024-11-19,,BlueDart,In Transit
10731,10731,2024-05-31,2024-06-03,DTDC,Returned
10732,10732,2024-02-18,,BlueDart,In Transit
10733,10733,2024-10-28,2024-11-02,Ecom Express,Returned
10734,10734,2024-04-13,,Delhivery,In Transit
10735,10735,2024-05-13,2024-05-16,Delhivery,Returned
10736,10736,2024-06-20,,Delhivery,Delivered
10737,10737,2024-01-11,,Delhivery,In Transit
10738,10738,2024-10-07,,BlueDart,Returned
10739,10739,2024-06-27,,BlueDart,Delivered
10740,10740,2024-07-02,,DTDC,Delivered
10741,10741,2024-04-19,,Ecom Express,In Transit
10742,10742,2024-02-16,,Ecom Express,Returned
10743,10743,2024-12-23,2025-01-02,DTDC,In Transit
10744,10744,2024-07-06,,DTDC,In Transit
10745,10745,2024-08-31,2024-09-03,BlueDart,Delivered
10746,10746,2024-07-02,,Ecom Express,Returned
10747,10747,2024-12-25,,BlueDart,In Transit
10748,10748,2024-03-11,,Ecom Express,Returned
10749,10749,2024-07-01,2024-07-09,BlueDart,Returned
10750,10750,2024-05-13,,Delhivery,Returned
10751,10751,2024-12-24,,DTDC,In Transit
10752,10752,2024-05-08,,DTDC,Returned
10753,10753,2024-12-15,,Ecom Express,In Transit
10754,10754,2024-11-16,,Ecom Express,Returned
10755,10755,2024-03-09,,Ecom Express,Delivered
10756,10756,2024-04-16,2024-04-22,DTDC,Delivered
10757,10757,2024-05-31,,Delhivery,Returned
10758,10758,2024-01-10,,Ecom Express,Delivered
10759,10759,2024-04-21,,Ecom Express,Returned
10760,10760,2024-02-07,,BlueDart,Returned
10761,10761,2024-10-23,,Ecom Express,Delivered
10762,10762,2024-06-02,2024-06-07,Delhivery,In Transit
10763,10763,2024-11-12,,BlueDart,Returned
10764,10764,2024-02-12,,Ecom Express,Delivered
10765,10765,2024-02-18,,DTDC,Returned
10766,10766,2024-08-29,,Delhivery,Returned
10767,10767,2024-09-24,2024-09-28,Ecom Express,Returned
10768,10768,2024-03-27,2024-04-06,Delhivery,Delivered
10769,10769,2024-09-10,,Delhivery,Delivered
10770,10770,2024-12-26,,Delhivery,Delivered
10771,10771,2024-08-11,,DTDC,Delivered
10772,10772,2024-09-13,,Delhivery,In Transit
10773,10773,2024-11-05,2024-11-12,DTDC,In Transit
10774,10774,2024-03-01,2024-03-07,Ecom Express,In Transit
10775,10775,2024-05-21,,Ecom Express,Delivered
10776,10776,2024-12-27,,BlueDart,In Transit
10777,10777,2024-01-20,,Delhivery,In Transit
10778,10778,2024-01-17,,DTDC,In Transit
10779,10779,2024-09-21,,Delhivery,Returned
10780,10780,2024-02-28,,Ecom Express,Returned
10781,10781,2024-08-24,,DTDC,Delivered
10782,10782,2024-02-01,,Delhivery,In Transit
10783,10783,2024-08-23,,Delhivery,In Transit
10784,10784,2024-05-08,,Delhivery,Delivered
10785,10785,2024-04-01,,Ecom Express,Returned
10786,10786,2024-06-22,,Delhivery,In Transit
10787,10787,2024-04-06,,BlueDart,Returned
10788,10788,2024-01-10,2024-01-20,Ecom Express,Returned
10789,10789,2024-10-15,,Ecom Express,Returned
10790,10790,2024-12-08,,Delhivery,In Transit
10791,10791,2024-07-25,,Ecom Express,Delivered
10792,10792,2024-06-03,,BlueDart,In Transit
10793,10793,2024-05-09,2024-05-15,DTDC,In Transit
10794,10794,2024-03-31,,Ecom Express,In Transit
10795,10795,2024-10-07,2024-10-11,BlueDart,Delivered
10796,10796,2024-11-06,,Delhivery,Delivered
10797,10797,2024-06-09,,Delhivery,In Transit
10798,10798,2024-03-01,2024-03-04,Delhivery,Delivered
10799,10799,2024-12-27,,Delhivery,Delivered
10800,10800,2024-12-27,,Ecom Express,Delivered
10801,10801,2024-07-17,,Delhivery,Returned
10802,10802,2024-01-04,,DTDC,In Transit
10803,10803,2024-09-25,,DTDC,Returned
10804,10804,2024-08-30,,Ecom Express,Delivered
10805,10805,2024-11-05,,Delhivery,Returned
10806,10806,2024-06-21,2024-06-24,Delhivery,Returned
10807,10807,2024-04-26,2024-05-03,DTDC,In Transit
10808,10808,2024-05-10,,BlueDart,Returned
10809,10809,2024-11-24,2024-12-03,Delhivery,In Transit
10810,10810,2024-07-12,2024-07-15,BlueDart,Delivered
10811,10811,2024-08-09,,Ecom Express,Returned
10812,10812,2024-04-29,,Ecom Express,Delivered
10813,10813,2024-08-15,,BlueDart,Returned
10814,10814,2024-02-18,,DTDC,In Transit
10815,10815,2024-01-15,,BlueDart,Returned
10816,10816,2024-12-08,,Delhivery,In Transit
10817,10817,2024-07-12,2024-07-18,Delhivery,Returned
10818,10818,2024-04-07,,DTDC,Returned
10819,10819,2024-12-08,,Delhivery,In Transit
10820,10820,2024-09-16,2024-09-24,BlueDart,Delivered
10821,10821,2024-03-18,,Ecom Express,Delivered
10822,10822,2024-08-15,,BlueDart,In Transit
10823,10823,2024-01-28,2024-02-04,Ecom Express,In Transit
10824,10824,2024-07-16,2024-07-23,Delhivery,In Transit
10825,10825,2024-10-30,2024-11-02,Delhivery,In Transit
10826,10826,2024-05-09,,DTDC,Delivered
10827,10827,2024-11-20,2024-11-29,Ecom Express,Returned
10828,10828,2024-05-11,,Delhivery,Returned
10829,10829,2024-11-17,2024-11-25,Ecom Express,Returned
10830,10830,2024-02-22,,Delhivery,Returned
10831,10831,2024-09-25,,BlueDart,In Transit
10832,10832,2024-02-14,,BlueDart,Delivered
10833,10833,2024-07-02,,Delhivery,Returned
10834,10834,2024-06-11,,DTDC,Delivered
10835,10835,2024-08-15,,Delhivery,In Transit
10836,10836,2024-02-22,2024-02-27,Ecom Express,In Transit
10837,10837,2024-11-16,,Delhivery,Returned
10838,10838,2024-10-03,2024-10-08,Delhivery,Delivered
10839,10839,2024-04-18,,Ecom Express,In Transit
10840,10840,2024-08-17,,DTDC,In Transit
10841,10841,2024-07-21,,Delhivery,Delivered
10842,10842,2024-10-03,,Ecom Express,Delivered
10843,10843,2024-06-22,,Delhivery,Returned
10844,10844,2024-12-09,2024-12-15,Ecom Express,Delivered
10845,10845,2024-05-03,,Delhivery,Delivered
10846,10846,2024-04-09,2024-04-13,BlueDart,Returned
10847,10847,2024-04-13,,Delhivery,Delivered
10848,10848,2024-02-04,,Ecom Express,Delivered
10849,10849,2024-07-03,2024-07-13,Delhivery,In Transit
10850,10850,2024-10-02,2024-10-07,DTDC,Returned
10851,10851,2024-02-08,,Delhivery,Returned
